Time.hours,Time.days,Treatment,Flask,CO2.ppm,m.z
1078.75,44.94791667,13C100,19,65.95504,45
1103.0,45.95833333,13C100,19,57.622930000000004,45
1126.0,46.91666667,13C100,19,24.77261,45
1150.0,47.91666667,13C100,19,39.13321,45
41.0,1.7083333330000001,13C100,20,7.0497,45
114.0,4.75,13C100,20,4.5178199999999995,45
157.5,6.5625,13C100,20,3.57356,45
204.5,8.520833332999999,13C100,20,114.72519,45
274.5,11.4375,13C100,20,390.05338,45
321.5,13.39583333,13C100,20,449.44547,45
391.0,16.29166667,13C100,20,596.98594,45
463.5,19.3125,13C100,20,876.06466,45
487.0,20.29166667,13C100,20,272.23938,45
535.0,22.29166667,13C100,20,544.33029,45
581.5,24.22916667,13C100,20,958.7974,45
653.25,27.21875,13C100,20,564.96061,45
699.75,29.15625,13C100,20,309.24581,45
749.75,31.23958333,13C100,20,240.56578,45
796.25,33.17708333,13C100,20,156.4673,45
815.25,33.96875,13C100,20,39.54061,45
868.25,36.17708333,13C100,20,137.06661,45
915.25,38.13541667,13C100,20,103.56338000000001,45
962.75,40.11458333,13C100,20,99.38242,45
986.75,41.11458333,13C100,20,58.91359,45
1031.25,42.96875,13C100,20,105.11441,45
1078.75,44.94791667,13C100,20,67.59521,45
1103.0,45.95833333,13C100,20,57.33197,45
1126.0,46.91666667,13C100,20,27.367929999999998,45
1150.0,47.91666667,13C100,20,41.880309999999994,45
41.0,1.7083333330000001,13C700,21,26.715009999999996,45
114.0,4.75,13C700,21,4.99803,45
157.5,6.5625,13C700,21,5.4080699999999995,45
204.5,8.520833332999999,13C700,21,72.5985,45
274.5,11.4375,13C700,21,207.29108,45
321.5,13.39583333,13C700,21,238.13858,45
391.0,16.29166667,13C700,21,245.04222000000001,45
463.5,19.3125,13C700,21,339.18695,45
487.0,20.29166667,13C700,21,271.0194,45
535.0,22.29166667,13C700,21,749.48492,45
581.5,24.22916667,13C700,21,681.1266,45
653.25,27.21875,13C700,21,436.53961,45
699.75,29.15625,13C700,21,257.31476000000004,45
749.75,31.23958333,13C700,21,133.67496,45
796.25,33.17708333,13C700,21,112.09658999999999,45
815.25,33.96875,13C700,21,43.94453,45
868.25,36.17708333,13C700,21,120.45918,45
915.25,38.13541667,13C700,21,62.41616,45
962.75,40.11458333,13C700,21,95.96068000000001,45
986.75,41.11458333,13C700,21,54.84867,45
1031.25,42.96875,13C700,21,86.34085,45
1078.75,44.94791667,13C700,21,62.58435,45
1103.0,45.95833333,13C700,21,54.7754,45
1126.0,46.91666667,13C700,21,21.97069,45
1150.0,47.91666667,13C700,21,22.94079,45
41.0,1.7083333330000001,13C700,22,26.83033,45
114.0,4.75,13C700,22,12.140369999999999,45
157.5,6.5625,13C700,22,5.61981,45
204.5,8.520833332999999,13C700,22,92.27688,45
274.5,11.4375,13C700,22,210.02285,45
321.5,13.39583333,13C700,22,250.25062999999997,45
391.0,16.29166667,13C700,22,567.41548,45
463.5,19.3125,13C700,22,878.6704699999999,45
487.0,20.29166667,13C700,22,275.44504,45
535.0,22.29166667,13C700,22,563.70511,45
581.5,24.22916667,13C700,22,564.50357,45
653.25,27.21875,13C700,22,657.8238,45
699.75,29.15625,13C700,22,358.71252999999996,45
749.75,31.23958333,13C700,22,280.8511,45
796.25,33.17708333,13C700,22,153.61946,45
815.25,33.96875,13C700,22,51.888659999999994,45
868.25,36.17708333,13C700,22,142.09013000000002,45
915.25,38.13541667,13C700,22,123.47198,45
962.75,40.11458333,13C700,22,114.74578000000001,45
986.75,41.11458333,13C700,22,63.67236,45
1031.25,42.96875,13C700,22,96.38726,45
1078.75,44.94791667,13C700,22,70.4665,45
1103.0,45.95833333,13C700,22,60.69633,45
1126.0,46.91666667,13C700,22,45.53798,45
1150.0,47.91666667,13C700,22,28.058059999999998,45
41.0,1.7083333330000001,13C700,23,28.862820000000003,45
114.0,4.75,13C700,23,6.582089999999999,45
157.5,6.5625,13C700,23,1.37224,45
204.5,8.520833332999999,13C700,23,92.20867,45
274.5,11.4375,13C700,23,238.91317999999998,45
321.5,13.39583333,13C700,23,241.59965,45
391.0,16.29166667,13C700,23,597.59172,45
463.5,19.3125,13C700,23,1037.72201,45
487.0,20.29166667,13C700,23,334.07113,45
535.0,22.29166667,13C700,23,552.81137,45
581.5,24.22916667,13C700,23,562.70515,45
653.25,27.21875,13C700,23,501.11368,45
699.75,29.15625,13C700,23,220.46104,45
749.75,31.23958333,13C700,23,179.15488,45
796.25,33.17708333,13C700,23,106.55455,45
815.25,33.96875,13C700,23,38.92607,45
868.25,36.17708333,13C700,23,95.36735999999999,45
915.25,38.13541667,13C700,23,82.5436,45
962.75,40.11458333,13C700,23,81.70359,45
986.75,41.11458333,13C700,23,43.84085,45
1031.25,42.96875,13C700,23,68.40392,45
1078.75,44.94791667,13C700,23,50.8609,45
1103.0,45.95833333,13C700,23,42.110459999999996,45
1126.0,46.91666667,13C700,23,16.76088,45
1150.0,47.91666667,13C700,23,18.35135,45
41.0,1.7083333330000001,13C700,24,10.23338,45
114.0,4.75,13C700,24,1.05568,45
157.5,6.5625,13C700,24,4.90658,45
204.5,8.520833332999999,13C700,24,19.67703,45
274.5,11.4375,13C700,24,50.28389,45
321.5,13.39583333,13C700,24,113.39092,45
391.0,16.29166667,13C700,24,111.90866000000001,45
463.5,19.3125,13C700,24,542.68376,45
487.0,20.29166667,13C700,24,99.70204,45
535.0,22.29166667,13C700,24,62.63763,45
581.5,24.22916667,13C700,24,223.84718999999998,45
653.25,27.21875,13C700,24,131.99036999999998,45
699.75,29.15625,13C700,24,159.01651,45
749.75,31.23958333,13C700,24,108.19063999999999,45
796.25,33.17708333,13C700,24,107.7139,45
815.25,33.96875,13C700,24,43.151579999999996,45
868.25,36.17708333,13C700,24,42.16962,45
915.25,38.13541667,13C700,24,109.69068999999999,45
962.75,40.11458333,13C700,24,94.04708000000001,45
986.75,41.11458333,13C700,24,59.64826,45
1031.25,42.96875,13C700,24,112.73743,45
1078.75,44.94791667,13C700,24,86.0094,45
1103.0,45.95833333,13C700,24,69.21593,45
1126.0,46.91666667,13C700,24,28.013009999999998,45
1150.0,47.91666667,13C700,24,30.667370000000002,45
41.0,1.7083333330000001,13C700,25,25.99889,45
114.0,4.75,13C700,25,8.62219,45
157.5,6.5625,13C700,25,4.99405,45
204.5,8.520833332999999,13C700,25,90.88676,45
274.5,11.4375,13C700,25,417.36712,45
321.5,13.39583333,13C700,25,334.10663999999997,45
391.0,16.29166667,13C700,25,454.42369,45
463.5,19.3125,13C700,25,813.1512799999999,45
487.0,20.29166667,13C700,25,304.7543,45
535.0,22.29166667,13C700,25,511.24439,45
581.5,24.22916667,13C700,25,1.6459700000000002,45
653.25,27.21875,13C700,25,557.2134900000001,45
699.75,29.15625,13C700,25,264.53917,45
749.75,31.23958333,13C700,25,178.67371,45
796.25,33.17708333,13C700,25,116.08458,45
815.25,33.96875,13C700,25,40.23703,45
868.25,36.17708333,13C700,25,101.575,45
915.25,38.13541667,13C700,25,80.17193,45
962.75,40.11458333,13C700,25,88.88718,45
986.75,41.11458333,13C700,25,49.56263,45
1031.25,42.96875,13C700,25,75.83913000000001,45
1078.75,44.94791667,13C700,25,58.05601,45
1103.0,45.95833333,13C700,25,50.04203,45
1126.0,46.91666667,13C700,25,20.34809,45
1150.0,47.91666667,13C700,25,22.98307,45
41.0,1.7083333330000001,13C_Control,26,1.704,45
114.0,4.75,13C_Control,26,1.9143700000000001,45
157.5,6.5625,13C_Control,26,1.67915,45
204.5,8.520833332999999,13C_Control,26,91.96332,45
274.5,11.4375,13C_Control,26,164.20948,45
321.5,13.39583333,13C_Control,26,401.02642000000003,45
391.0,16.29166667,13C_Control,26,512.46163,45
463.5,19.3125,13C_Control,26,721.16718,45
487.0,20.29166667,13C_Control,26,243.51612999999998,45
535.0,22.29166667,13C_Control,26,371.34835,45
581.5,24.22916667,13C_Control,26,383.34891,45
653.25,27.21875,13C_Control,26,488.06375999999995,45
699.75,29.15625,13C_Control,26,224.41066,45
749.75,31.23958333,13C_Control,26,134.60158,45
796.25,33.17708333,13C_Control,26,127.73216000000001,45
815.25,33.96875,13C_Control,26,34.275009999999995,45
868.25,36.17708333,13C_Control,26,88.88228000000001,45
915.25,38.13541667,13C_Control,26,61.05141999999999,45
962.75,40.11458333,13C_Control,26,79.57429,45
986.75,41.11458333,13C_Control,26,46.018370000000004,45
1031.25,42.96875,13C_Control,26,73.16646,45
1078.75,44.94791667,13C_Control,26,56.34733000000001,45
1103.0,45.95833333,13C_Control,26,48.85065,45
1126.0,46.91666667,13C_Control,26,19.07779,45
1150.0,47.91666667,13C_Control,26,,45
41.0,1.7083333330000001,13C_Control,27,3.09029,45
114.0,4.75,13C_Control,27,2.5162299999999997,45
157.5,6.5625,13C_Control,27,1.4000700000000001,45
204.5,8.520833332999999,13C_Control,27,96.31425,45
274.5,11.4375,13C_Control,27,276.54386,45
321.5,13.39583333,13C_Control,27,452.6917,45
391.0,16.29166667,13C_Control,27,600.19217,45
463.5,19.3125,13C_Control,27,972.2579199999999,45
487.0,20.29166667,13C_Control,27,282.03706,45
535.0,22.29166667,13C_Control,27,493.30731,45
581.5,24.22916667,13C_Control,27,170.43351,45
653.25,27.21875,13C_Control,27,621.39185,45
699.75,29.15625,13C_Control,27,315.95252999999997,45
749.75,31.23958333,13C_Control,27,208.07381999999998,45
796.25,33.17708333,13C_Control,27,130.14487,45
815.25,33.96875,13C_Control,27,44.760220000000004,45
868.25,36.17708333,13C_Control,27,100.81085999999999,45
915.25,38.13541667,13C_Control,27,99.97480999999999,45
962.75,40.11458333,13C_Control,27,97.32919,45
986.75,41.11458333,13C_Control,27,57.3505,45
1031.25,42.96875,13C_Control,27,90.13813,45
1078.75,44.94791667,13C_Control,27,70.64918,45
1103.0,45.95833333,13C_Control,27,59.60448,45
1126.0,46.91666667,13C_Control,27,-1.42696,45
1150.0,47.91666667,13C_Control,27,27.844440000000002,45
41.0,1.7083333330000001,13C_Control,28,2.77609,45
114.0,4.75,13C_Control,28,2.10481,45
157.5,6.5625,13C_Control,28,2.1635,45
204.5,8.520833332999999,13C_Control,28,78.92026,45
274.5,11.4375,13C_Control,28,261.52243,45
321.5,13.39583333,13C_Control,28,396.59715,45
391.0,16.29166667,13C_Control,28,595.1183900000001,45
463.5,19.3125,13C_Control,28,919.35565,45
487.0,20.29166667,13C_Control,28,267.416,45
535.0,22.29166667,13C_Control,28,418.15185,45
581.5,24.22916667,13C_Control,28,398.10821,45
653.25,27.21875,13C_Control,28,440.19055,45
699.75,29.15625,13C_Control,28,214.64406,45
749.75,31.23958333,13C_Control,28,184.78101999999998,45
796.25,33.17708333,13C_Control,28,112.20929,45
815.25,33.96875,13C_Control,28,37.71112,45
868.25,36.17708333,13C_Control,28,80.76581,45
915.25,38.13541667,13C_Control,28,76.83176999999999,45
962.75,40.11458333,13C_Control,28,77.08787,45
986.75,41.11458333,13C_Control,28,38.20071,45
1031.25,42.96875,13C_Control,28,69.73343,45
1078.75,44.94791667,13C_Control,28,53.609080000000006,45
1103.0,45.95833333,13C_Control,28,44.85539,45
1126.0,46.91666667,13C_Control,28,18.65094,45
1150.0,47.91666667,13C_Control,28,23.402279999999998,45
41.0,1.7083333330000001,13C_Control,29,2.9928,45
114.0,4.75,13C_Control,29,2.1268599999999998,45
157.5,6.5625,13C_Control,29,2.92246,45
204.5,8.520833332999999,13C_Control,29,93.93242,45
274.5,11.4375,13C_Control,29,261.94649,45
321.5,13.39583333,13C_Control,29,383.64984,45
391.0,16.29166667,13C_Control,29,532.5301099999999,45
463.5,19.3125,13C_Control,29,869.71517,45
487.0,20.29166667,13C_Control,29,280.69746000000004,45
535.0,22.29166667,13C_Control,29,484.8648,45
581.5,24.22916667,13C_Control,29,533.14523,45
653.25,27.21875,13C_Control,29,613.23375,45
699.75,29.15625,13C_Control,29,341.33946000000003,45
749.75,31.23958333,13C_Control,29,222.99882999999997,45
796.25,33.17708333,13C_Control,29,123.70728999999999,45
815.25,33.96875,13C_Control,29,39.65938,45
868.25,36.17708333,13C_Control,29,99.53729,45
915.25,38.13541667,13C_Control,29,88.28353,45
962.75,40.11458333,13C_Control,29,92.63471,45
986.75,41.11458333,13C_Control,29,54.95457,45
1031.25,42.96875,13C_Control,29,83.8412,45
1078.75,44.94791667,13C_Control,29,65.18061999999999,45
1103.0,45.95833333,13C_Control,29,54.781530000000004,45
1126.0,46.91666667,13C_Control,29,22.56103,45
1150.0,47.91666667,13C_Control,29,26.2602,45
41.0,1.7083333330000001,13C_Control,30,1.57198,45
114.0,4.75,13C_Control,30,1.1675,45
157.5,6.5625,13C_Control,30,2.29,45
204.5,8.520833332999999,13C_Control,30,69.31438,45
274.5,11.4375,13C_Control,30,212.19564,45
321.5,13.39583333,13C_Control,30,387.03125,45
391.0,16.29166667,13C_Control,30,329.62851,45
463.5,19.3125,13C_Control,30,828.15182,45
487.0,20.29166667,13C_Control,30,246.12821,45
535.0,22.29166667,13C_Control,30,366.83752999999996,45
581.5,24.22916667,13C_Control,30,530.90563,45
653.25,27.21875,13C_Control,30,485.20424,45
699.75,29.15625,13C_Control,30,171.43274,45
749.75,31.23958333,13C_Control,30,139.33385,45
796.25,33.17708333,13C_Control,30,101.54063000000001,45
815.25,33.96875,13C_Control,30,35.94379,45
868.25,36.17708333,13C_Control,30,60.3867,45
915.25,38.13541667,13C_Control,30,101.65746,45
962.75,40.11458333,13C_Control,30,90.84642,45
986.75,41.11458333,13C_Control,30,51.24706,45
1031.25,42.96875,13C_Control,30,77.37694,45
1078.75,44.94791667,13C_Control,30,62.749159999999996,45
1103.0,45.95833333,13C_Control,30,54.98366,45
1126.0,46.91666667,13C_Control,30,23.323079999999997,45
1150.0,47.91666667,13C_Control,30,25.30659,45
41.0,1.7083333330000001,H2O,31,3.14906,45
114.0,4.75,H2O,31,2.05461,45
157.5,6.5625,H2O,31,1.4592200000000002,45
204.5,8.520833332999999,H2O,31,2.2538,45
274.5,11.4375,H2O,31,4.97832,45
321.5,13.39583333,H2O,31,1.39368,45
391.0,16.29166667,H2O,31,3.30842,45
463.5,19.3125,H2O,31,3.8034800000000004,45
487.0,20.29166667,H2O,31,1.21088,45
535.0,22.29166667,H2O,31,1.8868900000000002,45
581.5,24.22916667,H2O,31,2.96379,45
653.25,27.21875,H2O,31,1.6451,45
699.75,29.15625,H2O,31,4.38722,45
749.75,31.23958333,H2O,31,3.4705199999999996,45
796.25,33.17708333,H2O,31,2.06284,45
815.25,33.96875,H2O,31,1.29718,45
868.25,36.17708333,H2O,31,2.49242,45
915.25,38.13541667,H2O,31,1.17035,45
962.75,40.11458333,H2O,31,1.71387,45
986.75,41.11458333,H2O,31,1.17521,45
1031.25,42.96875,H2O,31,2.05505,45
1078.75,44.94791667,H2O,31,1.6359299999999999,45
1103.0,45.95833333,H2O,31,1.0414700000000001,45
1126.0,46.91666667,H2O,31,-0.30236,45
1150.0,47.91666667,H2O,31,-0.00566,45
41.0,1.7083333330000001,H2O,32,3.1602,45
114.0,4.75,H2O,32,1.50295,45
157.5,6.5625,H2O,32,2.0693200000000003,45
204.5,8.520833332999999,H2O,32,3.03915,45
274.5,11.4375,H2O,32,4.0325,45
321.5,13.39583333,H2O,32,1.46604,45
391.0,16.29166667,H2O,32,3.14827,45
463.5,19.3125,H2O,32,3.9441699999999997,45
487.0,20.29166667,H2O,32,1.2219799999999998,45
535.0,22.29166667,H2O,32,2.5668900000000003,45
581.5,24.22916667,H2O,32,2.46222,45
653.25,27.21875,H2O,32,2.10403,45
699.75,29.15625,H2O,32,3.30836,45
749.75,31.23958333,H2O,32,1.98437,45
796.25,33.17708333,H2O,32,2.20435,45
815.25,33.96875,H2O,32,1.20318,45
868.25,36.17708333,H2O,32,2.2847,45
915.25,38.13541667,H2O,32,0.52272,45
962.75,40.11458333,H2O,32,1.02379,45
986.75,41.11458333,H2O,32,1.39473,45
1031.25,42.96875,H2O,32,1.3823299999999998,45
1078.75,44.94791667,H2O,32,1.39368,45
1103.0,45.95833333,H2O,32,1.16628,45
1126.0,46.91666667,H2O,32,-0.01163,45
1150.0,47.91666667,H2O,32,-0.047939999999999997,45
41.0,1.7083333330000001,H2O,33,3.0415400000000004,45
114.0,4.75,H2O,33,1.40415,45
157.5,6.5625,H2O,33,2.72613,45
204.5,8.520833332999999,H2O,33,2.97895,45
274.5,11.4375,H2O,33,7.048089999999999,45
321.5,13.39583333,H2O,33,2.88637,45
391.0,16.29166667,H2O,33,3.3192800000000005,45
463.5,19.3125,H2O,33,4.25546,45
487.0,20.29166667,H2O,33,1.71563,45
535.0,22.29166667,H2O,33,5.286919999999999,45
581.5,24.22916667,H2O,33,3.16722,45
653.25,27.21875,H2O,33,2.05767,45
699.75,29.15625,H2O,33,3.69329,45
749.75,31.23958333,H2O,33,2.77457,45
796.25,33.17708333,H2O,33,2.41509,45
815.25,33.96875,H2O,33,1.18145,45
868.25,36.17708333,H2O,33,2.6091599999999997,45
915.25,38.13541667,H2O,33,0.55895,45
962.75,40.11458333,H2O,33,2.11485,45
986.75,41.11458333,H2O,33,1.46974,45
1031.25,42.96875,H2O,33,3.32536,45
1078.75,44.94791667,H2O,33,1.52672,45
1103.0,45.95833333,H2O,33,1.2252299999999998,45
1126.0,46.91666667,H2O,33,-0.17102,45
1150.0,47.91666667,H2O,33,0.65998,45
41.0,1.7083333330000001,H2O,34,3.4582300000000004,45
114.0,4.75,H2O,34,1.9247299999999998,45
157.5,6.5625,H2O,34,1.7681200000000001,45
204.5,8.520833332999999,H2O,34,1.99125,45
274.5,11.4375,H2O,34,5.10726,45
321.5,13.39583333,H2O,34,1.61076,45
391.0,16.29166667,H2O,34,2.7021900000000003,45
463.5,19.3125,H2O,34,3.7132,45
487.0,20.29166667,H2O,34,1.43751,45
535.0,22.29166667,H2O,34,2.1200799999999997,45
581.5,24.22916667,H2O,34,2.81186,45
653.25,27.21875,H2O,34,2.04081,45
699.75,29.15625,H2O,34,3.4994,45
749.75,31.23958333,H2O,34,2.89908,45
796.25,33.17708333,H2O,34,2.08659,45
815.25,33.96875,H2O,34,0.07062,45
868.25,36.17708333,H2O,34,2.49343,45
915.25,38.13541667,H2O,34,0.8465299999999999,45
962.75,40.11458333,H2O,34,2.29117,45
986.75,41.11458333,H2O,34,-0.86001,45
1031.25,42.96875,H2O,34,1.38802,45
1078.75,44.94791667,H2O,34,1.8821599999999998,45
1103.0,45.95833333,H2O,34,1.8125,45
1126.0,46.91666667,H2O,34,-0.12382,45
1150.0,47.91666667,H2O,34,0.78537,45
41.0,1.7083333330000001,H2O,35,3.3810800000000003,45
114.0,4.75,H2O,35,1.01132,45
157.5,6.5625,H2O,35,4.7756099999999995,45
204.5,8.520833332999999,H2O,35,1.18183,45
274.5,11.4375,H2O,35,1.84043,45
321.5,13.39583333,H2O,35,0.04122,45
391.0,16.29166667,H2O,35,1.2513100000000001,45
463.5,19.3125,H2O,35,0.7363,45
487.0,20.29166667,H2O,35,1.68888,45
535.0,22.29166667,H2O,35,1.42821,45
581.5,24.22916667,H2O,35,0.8990100000000001,45
653.25,27.21875,H2O,35,1.7668099999999998,45
699.75,29.15625,H2O,35,3.18419,45
749.75,31.23958333,H2O,35,1.37374,45
796.25,33.17708333,H2O,35,2.04414,45
815.25,33.96875,H2O,35,1.09149,45
868.25,36.17708333,H2O,35,2.14067,45
915.25,38.13541667,H2O,35,-1.08895,45
962.75,40.11458333,H2O,35,0.23526,45
986.75,41.11458333,H2O,35,1.1101299999999998,45
1031.25,42.96875,H2O,35,2.00497,45
1078.75,44.94791667,H2O,35,1.2904200000000001,45
1103.0,45.95833333,H2O,35,1.06598,45
1126.0,46.91666667,H2O,35,-0.58214,45
1150.0,47.91666667,H2O,35,0.38001999999999997,45
41.0,1.7083333330000001,12C100,1,213.32572000000002,TIC
114.0,4.75,12C100,1,109.85063999999998,TIC
157.5,6.5625,12C100,1,188.7770767,TIC
204.5,8.520833332999999,12C100,1,324.82724,TIC
274.5,11.4375,12C100,1,1390.20835,TIC
321.5,13.39583333,12C100,1,944.2199300000001,TIC
391.0,16.29166667,12C100,1,1740.52728,TIC
463.5,19.3125,12C100,1,1457.55603,TIC
487.0,20.29166667,12C100,1,377.99037000000004,TIC
535.0,22.29166667,12C100,1,888.6372,TIC
581.5,24.22916667,12C100,1,242.70845,TIC
653.25,27.21875,12C100,1,721.68225,TIC
699.75,29.15625,12C100,1,914.2978099999999,TIC
749.75,31.23958333,12C100,1,560.51672,TIC
796.25,33.17708333,12C100,1,481.05168,TIC
815.25,33.96875,12C100,1,207.59989,TIC
868.25,36.17708333,12C100,1,829.29574,TIC
915.25,38.13541667,12C100,1,283.04271,TIC
962.75,40.11458333,12C100,1,419.09437,TIC
986.75,41.11458333,12C100,1,250.98216000000002,TIC
1031.25,42.96875,12C100,1,769.16975,TIC
1078.75,44.94791667,12C100,1,392.25889,TIC
1103.0,45.95833333,12C100,1,280.42368,TIC
1126.0,46.91666667,12C100,1,41.27814,TIC
1150.0,47.91666667,12C100,1,405.59341,TIC
41.0,1.7083333330000001,12C100,2,370.20795,TIC
114.0,4.75,12C100,2,226.78682,TIC
157.5,6.5625,12C100,2,173.4384904,TIC
204.5,8.520833332999999,12C100,2,1390.82824,TIC
274.5,11.4375,12C100,2,1680.25922,TIC
321.5,13.39583333,12C100,2,1162.30901,TIC
391.0,16.29166667,12C100,2,2331.0981,TIC
463.5,19.3125,12C100,2,2271.78563,TIC
487.0,20.29166667,12C100,2,612.81835,TIC
535.0,22.29166667,12C100,2,1391.97268,TIC
581.5,24.22916667,12C100,2,958.1388800000001,TIC
653.25,27.21875,12C100,2,847.6176800000001,TIC
699.75,29.15625,12C100,2,1001.32835,TIC
749.75,31.23958333,12C100,2,592.4436400000001,TIC
796.25,33.17708333,12C100,2,351.1806,TIC
815.25,33.96875,12C100,2,243.93582,TIC
868.25,36.17708333,12C100,2,815.9507,TIC
915.25,38.13541667,12C100,2,332.90116,TIC
962.75,40.11458333,12C100,2,487.53970999999996,TIC
986.75,41.11458333,12C100,2,243.16605,TIC
1031.25,42.96875,12C100,2,901.1705800000001,TIC
1078.75,44.94791667,12C100,2,403.22823,TIC
1103.0,45.95833333,12C100,2,310.88737000000003,TIC
1126.0,46.91666667,12C100,2,53.52327,TIC
1150.0,47.91666667,12C100,2,495.02983,TIC
41.0,1.7083333330000001,12C100,3,614.43606,TIC
114.0,4.75,12C100,3,326.30062999999996,TIC
157.5,6.5625,12C100,3,253.05217000000002,TIC
204.5,8.520833332999999,12C100,3,990.9241,TIC
274.5,11.4375,12C100,3,1603.2998400000001,TIC
321.5,13.39583333,12C100,3,1031.02712,TIC
391.0,16.29166667,12C100,3,1931.5642300000002,TIC
463.5,19.3125,12C100,3,2045.5427300000001,TIC
487.0,20.29166667,12C100,3,502.18788,TIC
535.0,22.29166667,12C100,3,1569.80915,TIC
581.5,24.22916667,12C100,3,892.90111,TIC
653.25,27.21875,12C100,3,795.50827,TIC
699.75,29.15625,12C100,3,954.8471199999999,TIC
749.75,31.23958333,12C100,3,480.94292,TIC
796.25,33.17708333,12C100,3,465.61620999999997,TIC
815.25,33.96875,12C100,3,298.39755,TIC
41.0,1.7083333330000001,12C100,4,509.08570999999995,TIC
114.0,4.75,12C100,4,227.23698,TIC
157.5,6.5625,12C100,4,285.95837,TIC
204.5,8.520833332999999,12C100,4,1597.68118,TIC
274.5,11.4375,12C100,4,1429.9185,TIC
321.5,13.39583333,12C100,4,1110.07583,TIC
391.0,16.29166667,12C100,4,2050.2562399999997,TIC
463.5,19.3125,12C100,4,2000.5731899999998,TIC
487.0,20.29166667,12C100,4,522.50511,TIC
535.0,22.29166667,12C100,4,1528.70035,TIC
581.5,24.22916667,12C100,4,812.86103,TIC
653.25,27.21875,12C100,4,721.4809,TIC
699.75,29.15625,12C100,4,878.7995400000001,TIC
749.75,31.23958333,12C100,4,686.9483299999999,TIC
796.25,33.17708333,12C100,4,433.41952000000003,TIC
815.25,33.96875,12C100,4,206.34407,TIC
41.0,1.7083333330000001,12C100,5,665.29859,TIC
114.0,4.75,12C100,5,249.23144,TIC
157.5,6.5625,12C100,5,210.85327,TIC
204.5,8.520833332999999,12C100,5,1848.41402,TIC
274.5,11.4375,12C100,5,1464.05105,TIC
321.5,13.39583333,12C100,5,876.33844,TIC
391.0,16.29166667,12C100,5,1804.0117,TIC
463.5,19.3125,12C100,5,2225.50839,TIC
487.0,20.29166667,12C100,5,583.43945,TIC
41.0,1.7083333330000001,12C700,6,2640.67581,TIC
114.0,4.75,12C700,6,231.93196,TIC
157.5,6.5625,12C700,6,503.58408,TIC
204.5,8.520833332999999,12C700,6,745.49906,TIC
274.5,11.4375,12C700,6,1476.89491,TIC
321.5,13.39583333,12C700,6,795.9756,TIC
391.0,16.29166667,12C700,6,1331.2322199999999,TIC
463.5,19.3125,12C700,6,1673.35942,TIC
487.0,20.29166667,12C700,6,590.57649,TIC
535.0,22.29166667,12C700,6,668.95528,TIC
581.5,24.22916667,12C700,6,1045.4668,TIC
653.25,27.21875,12C700,6,877.31517,TIC
699.75,29.15625,12C700,6,558.1648700000001,TIC
749.75,31.23958333,12C700,6,511.10122,TIC
796.25,33.17708333,12C700,6,524.6150700000001,TIC
815.25,33.96875,12C700,6,246.9924,TIC
868.25,36.17708333,12C700,6,458.21617000000003,TIC
915.25,38.13541667,12C700,6,142.26477,TIC
962.75,40.11458333,12C700,6,327.59747999999996,TIC
986.75,41.11458333,12C700,6,165.27832,TIC
1031.25,42.96875,12C700,6,323.64664,TIC
1078.75,44.94791667,12C700,6,294.86384,TIC
1103.0,45.95833333,12C700,6,242.22198999999998,TIC
1126.0,46.91666667,12C700,6,65.43636,TIC
1150.0,47.91666667,12C700,6,94.80162,TIC
41.0,1.7083333330000001,12C700,7,2760.21815,TIC
114.0,4.75,12C700,7,1093.60599,TIC
157.5,6.5625,12C700,7,406.83064,TIC
204.5,8.520833332999999,12C700,7,1197.34639,TIC
274.5,11.4375,12C700,7,1457.11266,TIC
321.5,13.39583333,12C700,7,655.82035,TIC
391.0,16.29166667,12C700,7,1236.0602199999998,TIC
463.5,19.3125,12C700,7,2282.9580300000002,TIC
487.0,20.29166667,12C700,7,699.80912,TIC
535.0,22.29166667,12C700,7,1228.1499199999998,TIC
581.5,24.22916667,12C700,7,1004.3018400000001,TIC
653.25,27.21875,12C700,7,922.57525,TIC
699.75,29.15625,12C700,7,613.64967,TIC
749.75,31.23958333,12C700,7,541.0033099999999,TIC
796.25,33.17708333,12C700,7,588.08725,TIC
815.25,33.96875,12C700,7,233.93537,TIC
868.25,36.17708333,12C700,7,507.82167000000004,TIC
915.25,38.13541667,12C700,7,173.41286000000002,TIC
962.75,40.11458333,12C700,7,337.51514,TIC
986.75,41.11458333,12C700,7,185.90666000000002,TIC
1031.25,42.96875,12C700,7,388.3323,TIC
1078.75,44.94791667,12C700,7,259.7561,TIC
1103.0,45.95833333,12C700,7,236.81986,TIC
1126.0,46.91666667,12C700,7,54.75206,TIC
1150.0,47.91666667,12C700,7,91.10968000000001,TIC
41.0,1.7083333330000001,12C700,8,2524.04165,TIC
114.0,4.75,12C700,8,1260.18553,TIC
157.5,6.5625,12C700,8,469.67485999999997,TIC
204.5,8.520833332999999,12C700,8,1188.97278,TIC
274.5,11.4375,12C700,8,1497.7698300000002,TIC
321.5,13.39583333,12C700,8,810.49635,TIC
391.0,16.29166667,12C700,8,1563.62152,TIC
463.5,19.3125,12C700,8,2480.92809,TIC
487.0,20.29166667,12C700,8,738.22953,TIC
535.0,22.29166667,12C700,8,1067.23837,TIC
581.5,24.22916667,12C700,8,871.1373699999999,TIC
653.25,27.21875,12C700,8,825.09803,TIC
699.75,29.15625,12C700,8,578.86235,TIC
